date,open,high,low,close,volume_base,quote_volume_usd,number_of_trades,taker_buy_base,taker_buy_quote,binance_symbol
2020-10-25,13111.73,13350.0,12888.0,13028.83,38481.579504,502672049.2290516,610498,17988.7671,235115943.82713217,BTCUSDT
2020-10-26,13029.64,13238.81,12765.0,13052.19,60951.672986,794395722.4533454,818144,29609.994698,385986654.6578821,BTCUSDT
2020-10-27,13052.15,13789.29,13019.87,13636.17,80796.553996,1085214437.7511137,1003550,39833.626586,534892605.74526495,BTCUSDT
2020-10-28,13636.16,13859.48,12888.0,13266.4,94440.561226,1263487952.9951568,1234511,43387.692275,580505216.8726094,BTCUSDT
2020-10-29,13266.4,13642.91,12920.77,13455.7,74872.602132,997867948.8609744,1008433,37203.245658,495772429.354768,BTCUSDT
2020-10-30,13455.69,13669.98,13115.0,13560.1,70657.778881,946818817.5575091,1060387,34438.58889,461667557.39357114,BTCUSDT
2020-10-31,13560.1,14100.0,13411.5,13791.0,67339.238515,927048458.5423617,1022202,35823.22565,493309455.8389813,BTCUSDT
2020-11-01,13791.0,13895.0,13603.0,13761.5,36285.648526,499124369.0753264,606248,17839.54476,245432626.6153179,BTCUSDT
2020-11-02,13761.49,13830.0,13195.05,13549.37,64566.421908,873629993.8313928,869850,29243.233664,395698601.61694086,BTCUSDT
2020-11-03,13549.63,14066.11,13284.99,14023.53,74115.630787,1009402087.7104616,1052569,38332.71333,522431362.88788253,BTCUSDT
2020-11-04,14023.53,14259.0,13525.0,14144.01,93016.988262,1293872665.4179618,1212959,45333.661596,630831907.0732926,BTCUSDT
2020-11-05,14144.01,15750.0,14093.56,15590.02,143741.522673,2131865609.2908912,1736055,72196.127118,1071067716.594869,BTCUSDT
2020-11-06,15590.02,15960.0,15166.0,15579.92,122618.197695,1909660728.8229203,1654968,58528.760533,911733812.2792957,BTCUSDT
2020-11-07,15579.93,15753.52,14344.22,14818.3,101431.206553,1536510177.0914736,1557021,46204.870621,700220031.3003472,BTCUSDT
2020-11-08,14818.3,15650.0,14703.88,15475.1,65547.178574,998031373.8397804,998773,31175.660892,474978556.3893792,BTCUSDT
2020-11-09,15475.1,15840.0,14805.54,15328.41,108976.334134,1670447935.5141788,1505441,51350.446641,787324390.7670984,BTCUSDT
2020-11-10,15328.41,15460.0,15072.46,15297.21,61681.919606,943615126.0891505,1093466,28945.766567,442891690.0126002,BTCUSDT
2020-11-11,15297.21,15965.0,15272.68,15684.24,78469.746458,1226425496.3618553,1247167,40030.002173,625865373.3783411,BTCUSDT
2020-11-12,15684.25,16340.7,15440.64,16291.86,102196.356592,1628755508.6741984,1472049,50444.978874,804204066.4386283,BTCUSDT
2020-11-13,16291.85,16480.0,15952.35,16320.7,75691.881014,1230358611.1248891,1208773,35301.73094,574048021.7365239,BTCUSDT
2020-11-14,16320.04,16326.99,15670.0,16070.45,59116.347179,944765868.609419,931424,27724.767801,443001467.2233794,BTCUSDT
2020-11-15,16069.56,16180.0,15774.72,15957.0,43596.841513,696651729.7452534,854441,20853.270846,333239080.6418138,BTCUSDT
2020-11-16,15957.0,16880.0,15864.0,16713.57,81300.675924,1335728013.9057603,1202386,41370.213659,679593360.6495738,BTCUSDT
2020-11-17,16713.08,17858.82,16538.0,17659.38,115221.403102,1982752071.450512,1646652,58262.062597,1003081009.6160429,BTCUSDT
2020-11-18,17659.38,18476.93,17214.45,17776.12,149019.788134,2663337935.5002985,2091832,73412.736278,1312369471.6524818,BTCUSDT
2020-11-19,17777.75,18179.8,17335.65,17802.82,93009.561008,1656794228.8537636,1513304,45376.577851,808306886.9741908,BTCUSDT
2020-11-20,17802.81,18815.22,17740.04,18655.67,88423.018489,1623135138.5910714,1444692,43549.51207,799574963.8058717,BTCUSDT
2020-11-21,18655.66,18965.9,18308.58,18703.8,75577.458394,1413641591.284171,1451352,36788.094693,688352207.1131533,BTCUSDT
2020-11-22,18703.8,18750.0,17610.86,18414.43,81645.737778,1497662550.0540428,1528524,39164.42638,718709271.1371768,BTCUSDT
2020-11-23,18413.88,18766.0,18000.0,18368.0,82961.506093,1529064319.6694436,1629379,39611.360617,730350629.7170511,BTCUSDT
2020-11-24,18368.01,19418.97,18018.0,19160.01,113581.509241,2145301450.4579408,2179862,58179.200882,1098976481.1257048,BTCUSDT
2020-11-25,19160.0,19484.21,18500.27,18719.11,93266.576887,1774870796.2882328,1785408,44575.076758,848724583.3300526,BTCUSDT
2020-11-26,18718.83,18915.03,16188.0,17149.47,181005.246693,3127314143.1045747,2770483,84478.809131,1459155975.9531503,BTCUSDT
2020-11-27,17149.47,17457.62,16438.08,17139.52,85297.024787,1446670351.435088,1572299,42507.358433,720985570.3407376,BTCUSDT
2020-11-28,17139.53,17880.49,16865.56,17719.85,64910.69997,1128061605.107225,1209385,31785.706898,552044705.3606101,BTCUSDT
2020-11-29,17719.84,18360.05,17517.0,18184.99,55329.016303,996743798.8649216,1141289,27883.985296,502287686.119384,BTCUSDT
2020-11-30,18185.0,19863.16,18184.99,19695.87,115463.466888,2205929119.505336,1744149,61033.414903,1166943549.1842444,BTCUSDT
2020-12-01,19695.87,19888.0,18001.12,18764.96,127698.762652,2446070334.8287983,2023802,63805.392898,1223282816.3192167,BTCUSDT
2020-12-02,18764.96,19342.0,18330.0,19204.09,75911.013478,1436895344.8259497,1566635,36421.690398,689901298.5700688,BTCUSDT
2020-12-03,19204.08,19598.0,18867.2,19421.9,66689.391279,1286548310.8267057,1242229,33868.341698,653783366.9045953,BTCUSDT
2020-12-04,19422.34,19527.0,18565.31,18650.52,71283.6682,1358079975.025498,1286657,32363.453715,616745259.3145112,BTCUSDT
2020-12-05,18650.51,19177.0,18500.0,19147.66,42922.748573,813445434.1308142,932124,21360.260281,405002656.06997126,BTCUSDT
2020-12-06,19147.66,19420.0,18857.0,19359.4,37043.091861,709558933.5829058,820382,19009.407663,364303500.9570982,BTCUSDT
2020-12-07,19358.67,19420.91,18902.88,19166.9,41372.296293,793517668.6839459,840954,18881.806014,362249650.0534163,BTCUSDT
2020-12-08,19166.9,19294.84,18200.0,18324.11,61626.947614,1160658077.404659,1143181,27811.37851,524064471.55038375,BTCUSDT
2020-12-09,18324.11,18639.57,17650.0,18541.28,79585.553801,1450130664.0645843,1302476,36809.009287,671042442.4745308,BTCUSDT
2020-12-10,18541.29,18557.32,17911.12,18254.63,52890.675094,966149529.000607,891151,25604.608069,467840780.52674687,BTCUSDT
2020-12-11,18254.81,18292.73,17572.33,18036.53,72610.724259,1301081647.3079,1117810,34194.988471,612882050.9167273,BTCUSDT
2020-12-12,18036.53,18948.66,18020.7,18808.69,49519.978432,915552835.9061832,891810,26056.332648,481756117.716001,BTCUSDT
2020-12-13,18808.69,19411.0,18711.12,19174.99,56560.821744,1083520569.0948539,938022,29593.4651,566907850.6233119,BTCUSDT
2020-12-14,19174.99,19349.0,19000.0,19273.14,47257.201294,906101687.739595,842382,22657.463401,434506325.32761055,BTCUSDT
2020-12-15,19273.69,19570.0,19050.0,19426.43,61834.366011,1196361527.9258018,1046423,31194.160849,603826364.4139218,BTCUSDT
2020-12-16,19426.43,21560.0,19278.6,21335.52,114306.33557,2325135958.641841,1659135,61245.262375,1245917122.172021,BTCUSDT
2020-12-17,21335.52,23800.0,21230.0,22797.16,184882.476748,4196645567.4258766,2795084,92409.405079,2097021808.6295657,BTCUSDT
2020-12-18,22797.15,23285.18,22350.0,23107.39,79646.134315,1820875361.2945976,1613775,38359.302158,877296889.5114686,BTCUSDT
2020-12-19,23107.39,24171.47,22750.0,23821.61,86045.064677,2018969878.8868675,1678611,42709.111498,1002105538.8592924,BTCUSDT
2020-12-20,23821.6,24295.0,23060.0,23455.52,76690.145685,1810862074.730308,1743225,37124.115358,877166936.6057343,BTCUSDT
2020-12-21,23455.54,24102.77,21815.0,22719.71,88030.297243,2035446293.9289708,1593949,41983.046103,971417184.6896445,BTCUSDT
2020-12-22,22719.88,23837.1,22353.4,23810.79,87033.12616,2010758620.2435267,1496277,42681.326708,986428672.7376072,BTCUSDT
2020-12-23,23810.79,24100.0,22600.0,23232.76,119047.259733,2797688007.0718794,2194611,56660.201961,1332358610.2684052,BTCUSDT
2020-12-24,23232.39,23794.43,22703.42,23729.2,69013.834252,1602394244.0767715,1421257,35789.111319,831484211.6986718,BTCUSDT
2020-12-25,23728.99,24789.86,23433.6,24712.47,79519.943569,1919766316.6677368,1504426,41219.088164,995215944.572568,BTCUSDT
2020-12-26,24712.47,26867.03,24500.0,26493.39,97806.513386,2496533065.175581,1735574,49839.034072,1272279529.8870606,BTCUSDT
2020-12-27,26493.4,28422.0,25700.0,26281.66,148455.586214,4028928683.882025,2438493,72649.340484,1972635486.1835065,BTCUSDT
2020-12-28,26281.54,27500.0,26101.0,27079.41,79721.742496,2151806808.5743523,1508204,37895.345621,1023061029.3655896,BTCUSDT
2020-12-29,27079.42,27410.0,25880.0,27385.0,69411.592606,1851617219.7682345,1605166,34276.922601,914954320.8347603,BTCUSDT
2020-12-30,27385.0,28996.0,27320.0,28875.54,95356.057826,2683953237.460271,1916095,48057.906366,1352877359.6514735,BTCUSDT
2020-12-31,28875.55,29300.0,27850.0,28923.63,75508.505152,2173600125.4200735,1552793,36431.62208,1049389143.5562063,BTCUSDT
2021-01-01,28923.63,29600.0,28624.57,29331.69,54182.925011,1582526989.1618726,1314910,27455.801725,802247744.5451041,BTCUSDT
2021-01-02,29331.7,33300.0,28946.53,32178.33,129993.873362,4073842163.6715407,2245922,67446.305246,2110334723.8871455,BTCUSDT
2021-01-03,32176.45,34778.11,31962.99,33000.05,120957.56675,4057598425.492016,2369698,59750.332871,2004428433.9318464,BTCUSDT
2021-01-04,33000.05,33600.0,28130.0,31988.71,140899.88569,4429010349.695345,2642408,69088.46923,2173435409.016988,BTCUSDT
2021-01-05,31989.75,34360.0,29900.0,33949.53,116049.997038,3743617144.6469154,2526851,59691.754755,1927195093.6415496,BTCUSDT
2021-01-06,33949.53,36939.21,33288.0,36769.36,127139.20131,4431954248.519614,2591783,63052.914652,2199632470.221549,BTCUSDT
2021-01-07,36769.36,40365.0,36300.0,39432.28,132825.700437,5062569943.383372,2814686,65055.107136,2482583239.856497,BTCUSDT
2021-01-08,39432.48,41950.0,36500.0,40582.81,139789.957499,5568443208.731365,2925632,67300.155216,2684975445.9789047,BTCUSDT
2021-01-09,40586.96,41380.0,38720.0,40088.22,75785.979675,3054779029.161777,1998156,37007.321909,1491990705.551699,BTCUSDT
2021-01-10,40088.22,41350.0,35111.11,38150.02,118209.544503,4604034729.507071,2628050,55451.344673,2160976896.8280277,BTCUSDT
2021-01-11,38150.02,38264.74,30420.0,35404.47,249131.539943,8426879770.740009,4431451,122133.40619,4133116282.9453015,BTCUSDT
2021-01-12,35410.37,36628.0,32531.0,34051.24,133948.151996,4651302423.484116,2674145,65098.310196,2261732478.830052,BTCUSDT
2021-01-13,34049.15,37850.0,32380.0,37371.38,124477.914938,4322876606.419625,2514289,63981.038306,2222872691.371912,BTCUSDT
2021-01-14,37371.38,40100.0,36701.23,39144.5,102950.389421,3974826638.1450887,2297466,51264.467092,1979442593.0499997,BTCUSDT
2021-01-15,39145.21,39747.76,34408.0,36742.22,118300.920916,4371588898.681637,2560801,57738.03422,2133723812.7598624,BTCUSDT
2021-01-16,36737.43,37950.0,35357.8,35994.98,86348.431508,3178840336.1492844,2066363,42420.423736,1563160122.0113344,BTCUSDT
2021-01-17,35994.98,36852.5,33850.0,35828.61,80157.727384,2843103040.240664,1860642,39513.638561,1402648632.8512247,BTCUSDT
2021-01-18,35824.99,37469.83,34800.0,36631.27,70698.11875,2554843260.524399,1707766,35621.506048,1289347187.1665287,BTCUSDT
2021-01-19,36622.46,37850.0,35844.06,35891.49,79611.307769,2935348499.344214,1939371,38704.68162,1428235709.8519692,BTCUSDT
2021-01-20,35901.94,36415.31,33400.0,35468.23,89368.422918,3126721093.520776,2234539,42546.634077,1489289968.43647,BTCUSDT
2021-01-21,35468.23,35600.0,30071.0,30850.13,131803.182926,4281220573.9354296,2820752,61805.961523,2009389821.21276,BTCUSDT
2021-01-22,30851.99,33826.53,28850.0,32945.17,142971.684049,4483295872.022273,2707810,70150.188455,2201161570.4986706,BTCUSDT
2021-01-23,32950.0,33456.0,31390.16,32078.0,64595.287675,2089098295.758437,1700056,32680.776128,1057114174.5522273,BTCUSDT
2021-01-24,32078.0,33071.0,30900.0,32259.9,57978.037966,1864609665.3657017,1528287,27826.119197,895721122.0169544,BTCUSDT
2021-01-25,32259.45,34875.0,31910.0,32254.2,88499.226921,2958759288.5635686,2106548,44489.524132,1488432034.4924214,BTCUSDT
2021-01-26,32254.19,32921.88,30837.37,32467.77,84972.20691,2708545364.494641,2010392,42402.312917,1352678098.8663208,BTCUSDT
2021-01-27,32464.01,32557.29,29241.72,30366.15,95911.961711,2958081421.641559,2065953,46664.381638,1440079785.1205118,BTCUSDT
2021-01-28,30362.19,33783.98,29842.1,33364.86,92621.145617,2953553214.0656815,2060660,46067.782326,1468956156.4850712,BTCUSDT
2021-01-29,33368.18,38531.9,31915.4,34252.2,231827.005626,8195593336.228466,4403349,116537.247847,4121941033.637325,BTCUSDT
2021-01-30,34246.28,34933.0,32825.0,34262.88,84889.68134,2884500062.9380784,2201040,42418.467099,1441981400.6536381,BTCUSDT
2021-01-31,34262.89,34342.69,32171.67,33092.98,68742.280384,2289641045.7580123,1707064,32480.447358,1082502551.5205712,BTCUSDT
2021-02-01,33092.97,34717.27,32296.16,33526.37,82718.276882,2791776658.0056057,1810492,41855.841486,1413158966.728098,BTCUSDT
2021-02-02,33517.09,35984.33,33418.0,35466.24,78056.65988,2716321896.3176084,1789672,39216.563106,1364790964.6368997,BTCUSDT
2021-02-03,35472.71,37662.63,35362.38,37618.87,80784.333663,2951232788.1843047,1881740,39863.07506,1456248046.1419172,BTCUSDT
2021-02-04,37620.26,38708.27,36161.95,36936.66,92080.735898,3452669022.153292,2211866,45516.21369,1707710013.8895383,BTCUSDT
2021-02-05,36936.65,38310.12,36570.0,38290.24,66681.334275,2509278291.7515864,1853253,32756.385031,1232713879.8381383,BTCUSDT
2021-02-06,38289.32,40955.51,38215.94,39186.94,98757.311183,3922095148.92815,2291646,52015.513362,2065180747.347224,BTCUSDT
2021-02-07,39181.01,39700.0,37351.0,38795.69,84363.679763,3256521384.2406106,1976357,40764.388959,1574482907.5639021,BTCUSDT
2021-02-08,38795.69,46794.45,37988.89,46374.87,138597.536914,5881536976.635699,3230961,72345.891568,3069313839.441136,BTCUSDT
2021-02-09,46374.86,48142.19,44961.09,46420.42,115499.861712,5386255398.017187,3119034,57429.564347,2679451036.4918036,BTCUSDT
2021-02-10,46420.42,47310.0,43727.0,44807.58,97154.1822,4431650130.251104,2891592,47971.985731,2190231238.817587,BTCUSDT
2021-02-11,44807.58,48678.9,43994.02,47969.51,89561.081454,4185630934.4108953,2570949,46138.33674,2158335922.6923237,BTCUSDT
2021-02-12,47968.66,48985.8,46125.0,47287.6,85870.035697,4080571908.9676614,2418841,41841.039135,1990472918.9285848,BTCUSDT
2021-02-13,47298.15,48150.0,46202.53,47153.69,63768.097399,3007710147.41816,2058823,30996.309859,1462495399.9928117,BTCUSDT
2021-02-14,47156.78,49707.43,47014.17,48577.79,73735.475533,3584808348.834733,2090070,38752.156681,1884009921.0628607,BTCUSDT
2021-02-15,48580.47,49010.92,45570.79,47911.1,79398.156784,3782219060.6647215,2313155,38176.364661,1819251655.7814271,BTCUSDT
2021-02-16,47911.1,50689.18,47003.62,49133.45,88813.266298,4349983777.692368,2199849,45608.603838,2236524604.988356,BTCUSDT
2021-02-17,49133.45,52618.74,48947.0,52119.71,85743.637818,4365831514.815297,2514374,45055.446241,2294099235.2800226,BTCUSDT
2021-02-18,52117.67,52530.0,50901.9,51552.6,60758.046954,3149973077.4874654,1891592,28893.358623,1498231635.8439088,BTCUSDT
2021-02-19,51552.61,56368.0,50710.2,55906.0,79659.77802,4251167827.6842465,2339215,40556.020246,2164871310.2239413,BTCUSDT
2021-02-20,55906.0,57700.46,53863.93,55841.19,80948.205314,4551890859.8512745,2642846,38636.066274,2172833878.4409647,BTCUSDT
2021-02-21,55841.19,58352.8,55477.59,57408.57,58166.708511,3317998263.347889,1950533,29506.089085,1683107088.1573696,BTCUSDT
2021-02-22,57412.35,57508.47,47622.0,54087.67,134019.434944,7213386720.436797,3313083,63677.661979,3427217154.5209727,BTCUSDT
2021-02-23,54087.67,54183.59,44892.56,48891.0,169375.025051,8215839131.243385,3825196,82464.142992,4002195292.097356,BTCUSDT
2021-02-24,48891.0,51374.99,46988.69,49676.2,91881.209252,4574033001.379536,2194532,45750.714831,2278566606.1383467,BTCUSDT
2021-02-25,49676.21,52041.73,46674.34,47073.73,83310.673121,4152188728.1416154,2305679,40610.664759,2026068517.6463616,BTCUSDT
2021-02-26,47073.73,48424.11,44106.78,46276.87,109423.200663,5086374532.734615,2371766,53626.904622,2494190193.2522826,BTCUSDT
2021-02-27,46276.88,48394.0,45000.0,46106.43,66060.834292,3105897438.550972,1757720,31987.019647,1505012110.949598,BTCUSDT
2021-02-28,46103.67,46638.46,43000.0,45135.66,83055.369042,3708359965.454581,1838345,40688.17185,1817797446.6023808,BTCUSDT
2021-03-01,45134.11,49790.0,44950.53,49587.03,85086.111648,4057515794.865728,2147223,42616.994361,2032566685.6143072,BTCUSDT
2021-03-02,49595.76,50200.0,47047.6,48440.65,64221.06214,3120472069.909453,1855583,31377.038077,1525145370.1435204,BTCUSDT
2021-03-03,48436.61,52640.0,48100.71,50349.37,81035.913705,4109521257.5407,2242131,40955.368399,2077586898.6782105,BTCUSDT
2021-03-04,50349.37,51773.88,47500.0,48374.09,82649.716829,4079837240.8567615,2291936,40269.977888,1987955554.8048143,BTCUSDT
2021-03-05,48374.09,49448.93,46300.0,48751.71,78192.496372,3727133104.8373103,2054216,38318.310377,1827025012.217549,BTCUSDT
2021-03-06,48746.81,49200.0,47070.0,48882.2,44399.234242,2143910705.2915032,1476474,21500.615617,1038365872.9799548,BTCUSDT
2021-03-07,48882.2,51450.03,48882.2,50971.75,55235.028032,2778875909.4491262,1758101,27885.596964,1402782879.7211533,BTCUSDT
2021-03-08,50959.11,52402.78,49274.67,52375.17,66987.359664,3400847931.036074,1999401,33595.42957,1706117798.1054993,BTCUSDT
2021-03-09,52375.18,54895.0,51789.41,54884.5,71656.737076,3861450964.654904,2194398,35011.541086,1886844773.6846297,BTCUSDT
2021-03-10,54874.67,57387.69,53005.0,55851.59,84749.238943,4700197563.359213,2647284,42651.887405,2366856292.8667717,BTCUSDT
2021-03-11,55851.59,58150.0,54272.82,57773.16,81914.812859,4612366201.00222,2509970,40603.449668,2288704819.0951066,BTCUSDT
2021-03-12,57773.15,58081.51,54962.84,57221.72,73405.406047,4162054726.378839,2489931,35802.941462,2030616300.4734316,BTCUSDT
2021-03-13,57221.72,61844.0,56078.23,61188.39,83245.091346,4933383453.245977,2559002,44387.231918,2631390814.772793,BTCUSDT
2021-03-14,61188.38,61724.79,58966.78,58968.31,52601.05275,3176397573.8846426,1829769,25325.26705,1530051005.3980403,BTCUSDT
2021-03-15,58976.08,60633.43,54600.0,55605.2,102771.427298,5874241052.093372,2683815,49825.438347,2848907086.6343694,BTCUSDT
2021-03-16,55605.2,56938.29,53271.34,56900.75,77986.694355,4304259207.6451,2241208,37825.501493,2088111362.5512383,BTCUSDT
2021-03-17,56900.74,58974.73,54123.69,58912.97,70421.620841,3960992972.154292,2204296,34778.745775,1957825522.6803288,BTCUSDT
2021-03-18,58912.97,60129.97,57023.0,57648.16,66580.406675,3900885761.2128057,2040947,32287.379911,1892327691.3666964,BTCUSDT
2021-03-19,57641.0,59468.0,56270.74,58030.01,52392.652961,3052711147.9349246,1885830,25552.511223,1489274083.2643423,BTCUSDT
2021-03-20,58030.01,59880.0,57820.17,58102.28,44476.941776,2616535093.051585,1724131,22212.446723,1307023993.1234434,BTCUSDT
2021-03-21,58100.02,58589.1,55450.11,57351.56,48564.470274,2774223129.62381,1773546,23648.941676,1350989191.2768383,BTCUSDT
2021-03-22,57351.56,58430.73,53650.0,54083.25,62581.626169,3527479514.3256526,1927345,30749.059028,1733579080.5690005,BTCUSDT
2021-03-23,54083.25,55830.9,53000.0,54340.89,59789.365427,3264650774.817461,1740349,29563.40974,1614722150.8192565,BTCUSDT
2021-03-24,54342.8,57200.0,51700.0,52303.65,83537.465021,4583159614.046461,2401988,39323.130067,2161386678.806821,BTCUSDT
2021-03-25,52303.66,53287.0,50427.56,51293.78,87400.534538,4536327184.957861,2099425,42947.397733,2229351569.5870266,BTCUSDT
