date,open,high,low,close,volume_base,quote_volume_usd,number_of_trades,taker_buy_base,taker_buy_quote,binance_symbol
2022-11-28,4.7909,4.7909,4.31,4.4789,5834307.71,26092266.582098,82222,2768146.35,12373747.2996,APTUSDT
2022-11-29,4.4775,4.7941,4.42,4.6722,4966707.67,23113592.093592,68285,2408236.25,11225587.324156,APTUSDT
2022-11-30,4.6707,4.8769,4.5723,4.7718,4729835.05,22398418.761046,61049,2184564.45,10352945.145519,APTUSDT
2022-12-01,4.7717,4.7922,4.585,4.6546,2790949.4,13082379.741946,36711,1325997.81,6217070.415991,APTUSDT
2022-12-02,4.6542,5.0666,4.52,4.8985,6593053.7,31621353.762965,89368,3192366.75,15311161.515469,APTUSDT
2022-12-03,4.8984,5.251,4.8747,5.1137,7810214.04,39746733.489323,118912,3971457.13,20211756.147391,APTUSDT
2022-12-04,5.1129,5.4,5.0591,5.1829,5269908.47,27502595.546486,82399,2615275.47,13654635.600382,APTUSDT
2022-12-05,5.1857,5.4286,5.0019,5.1613,4993035.57,26289531.185238,76673,2373572.28,12499563.584823,APTUSDT
2022-12-06,5.1612,5.42,4.8671,5.0491,4040477.8,20752006.731053,74236,1958278.94,10063653.836727,APTUSDT
2022-12-07,5.0491,5.0583,4.6131,4.818,4633345.29,22355070.245968,66922,2171334.6,10477894.73814,APTUSDT
2022-12-08,4.8189,4.9431,4.6853,4.9177,3525956.11,17032957.262537,45676,1675180.52,8097162.530217,APTUSDT
2022-12-09,4.9166,4.9499,4.7523,4.8072,2265069.95,10987452.821641,34517,1082453.73,5251829.712251,APTUSDT
2022-12-10,4.8067,4.8428,4.7573,4.784,1375185.61,6598185.223324,20113,667798.38,3204039.484225,APTUSDT
2022-12-11,4.7843,4.9201,4.6033,4.6637,2094115.44,10044335.169355,29582,991530.63,4763248.529361,APTUSDT
2022-12-12,4.6631,4.7107,4.3239,4.5282,3530081.46,15801743.030114,47762,1725324.68,7724943.320078,APTUSDT
2022-12-13,4.5284,4.6717,4.274,4.6222,4581400.03,20595780.987048,59120,2200204.92,9894155.464302,APTUSDT
2022-12-14,4.6231,4.7532,4.4849,4.6975,3952419.09,18333484.611501,55212,1999943.36,9280285.838306,APTUSDT
2022-12-15,4.6975,4.7976,4.51,4.6676,4769327.98,22364375.64972,60009,2436550.36,11429906.698716,APTUSDT
2022-12-16,4.6677,4.7442,3.9689,4.0479,5158377.77,22550906.742349,77624,2469931.76,10806807.174306,APTUSDT
2022-12-17,4.0483,4.1531,3.9609,4.0906,4049842.49,16428816.086498,63914,2124848.92,8623393.132768,APTUSDT
2022-12-18,4.0905,4.1058,3.9722,4.0537,2618364.49,10598903.038089,50650,1194919.28,4837869.363474,APTUSDT
2022-12-19,4.0536,4.1489,3.6848,3.8075,4602270.52,18255368.100307,70181,2311947.77,9172202.408439,APTUSDT
2022-12-20,3.8071,3.9336,3.7875,3.896,4323326.29,16773785.875484,56704,2276564.54,8833541.287072,APTUSDT
2022-12-21,3.896,3.9069,3.68,3.7683,3426084.2,12937849.036584,45231,1552501.32,5861743.814625,APTUSDT
2022-12-22,3.7687,3.787,3.5645,3.7102,4469762.22,16492219.131891,58709,2060645.54,7602845.47106,APTUSDT
2022-12-23,3.7089,3.8121,3.6898,3.7507,2636855.16,9881211.261044,35568,1308174.69,4903008.031091,APTUSDT
2022-12-24,3.7493,3.7786,3.6754,3.695,1473964.36,5495071.440783,21256,703489.8,2623798.950392,APTUSDT
2022-12-25,3.695,3.7212,3.5208,3.5779,2668043.92,9620845.288672,34670,1241056.19,4477562.763004,APTUSDT
2022-12-26,3.5782,3.6525,3.5554,3.6449,2248498.43,8097802.154132,28046,1095290.96,3945863.449532,APTUSDT
2022-12-27,3.6444,3.6723,3.5277,3.5972,2707405.16,9747880.296517,32216,1306409.96,4703784.197256,APTUSDT
2022-12-28,3.5978,3.61,3.17,3.2357,8181310.91,27088126.202054,88880,4048164.55,13400418.268837,APTUSDT
2022-12-29,3.235,3.2599,3.066,3.2093,5517050.19,17595554.893878,60022,2727683.42,8700404.71646,APTUSDT
2022-12-30,3.2089,3.5,3.1146,3.4186,5735076.27,18688971.653961,69207,2861197.92,9333049.794799,APTUSDT
2022-12-31,3.4179,3.55,3.3226,3.4473,4787048.81,16334814.271922,55339,2422964.65,8271587.497378,APTUSDT
2023-01-01,3.4491,3.551,3.409,3.5214,3099686.49,10758646.438793,34251,1556868.93,5406582.942075,APTUSDT
2023-01-02,3.5219,3.9022,3.4347,3.7598,7534006.31,27861138.09203,83292,3684090.95,13645039.628201,APTUSDT
2023-01-03,3.7568,3.92,3.6527,3.8219,8103690.81,30572870.854872,80604,3982964.6,15030177.447311,APTUSDT
2023-01-04,3.8195,4.0249,3.7029,3.8128,9748783.41,38015724.788969,93864,4710626.17,18371380.980992,APTUSDT
2023-01-05,3.8128,3.8494,3.648,3.7097,5598625.85,20910863.245341,51580,2769685.95,10344091.62369,APTUSDT
2023-01-06,3.7098,3.91,3.5864,3.858,6199887.63,23191115.161757,56913,3094905.8,11580577.001957,APTUSDT
2023-01-07,3.8584,3.903,3.784,3.8329,2982080.31,11438592.301445,29509,1426558.6,5472783.609688,APTUSDT
2023-01-08,3.8365,3.9614,3.7335,3.932,4143733.09,15778426.475955,47335,2079071.84,7919573.637398,APTUSDT
2023-01-09,3.9327,5.6999,3.8936,5.2121,28472179.66,136783320.474137,340652,14921841.98,71766043.81338,APTUSDT
2023-01-10,5.2121,5.94,4.9378,5.4872,30523626.38,167236363.881938,359814,15355022.8,84088728.901021,APTUSDT
2023-01-11,5.4872,5.5307,5.001,5.295,15991128.85,83766076.815008,182656,8023275.7,42027176.814705,APTUSDT
2023-01-12,5.2971,6.6045,5.0339,6.4591,25350196.46,143012025.060423,318026,13083701.16,73781449.436405,APTUSDT
2023-01-13,6.4647,7.1916,6.1973,6.8115,22186020.29,148228674.1164,318343,11302176.47,75495742.428272,APTUSDT
2023-01-14,6.8142,8.2999,6.7705,7.7058,25063066.65,191183047.074682,361723,12900382.67,98444611.648081,APTUSDT
2023-01-15,7.7045,8.8549,7.0238,7.9255,22327737.15,178053357.15747,380227,11307683.06,90243513.77207,APTUSDT
2023-01-16,7.9245,8.6449,7.5791,8.1318,16741742.59,136503170.757717,271344,8479716.2,69217668.944337,APTUSDT
2023-01-17,8.1318,8.2897,7.5422,7.6105,10296480.37,82230302.904642,161994,5109750.48,40844786.133031,APTUSDT
2023-01-18,7.6097,8.49,7.0178,7.6196,17581119.16,135709262.142008,270729,8734779.82,67540232.024283,APTUSDT
2023-01-19,7.62,8.1095,7.5042,7.8741,11091603.48,86744781.063144,187528,5493976.0,42972133.229853,APTUSDT
2023-01-20,7.8731,11.4,7.7582,10.9471,19553609.6,181187878.586298,358285,10101384.75,93964169.759483,APTUSDT
2023-01-21,10.9515,13.4261,10.5139,11.7565,36577389.06,444406340.859978,714929,18266862.35,221984452.432741,APTUSDT
2023-01-22,11.7513,14.578,11.7309,13.3033,26042255.35,351986964.877819,577963,12899231.64,174307360.224785,APTUSDT
2023-01-23,13.3036,14.4526,12.4435,12.6744,14753543.53,196988228.786982,356194,7437875.62,99300905.948953,APTUSDT
2023-01-24,12.6657,13.5786,11.7595,12.3404,10157854.85,130196697.75374,283784,5053654.01,64822088.229545,APTUSDT
2023-01-25,12.3407,18.9,12.2356,18.38,25572917.96,395531822.52965695,805020,13056878.52,202025624.264064,APTUSDT
2023-01-26,18.3793,20.4,17.1609,18.1429,19711243.44,364811659.46030706,675293,9638030.48,178460884.753324,APTUSDT
2023-01-27,18.1543,18.7985,17.2,17.7599,11131938.81,198884150.674867,364316,5560021.37,99339474.663506,APTUSDT
2023-01-28,17.756,19.2,16.6209,17.8192,14128277.7,252049364.925275,469991,7280978.74,130034853.335295,APTUSDT
2023-01-29,17.812,18.95,17.46,18.3357,9854779.77,177932259.296136,338926,4909140.95,88742264.639232,APTUSDT
2023-01-30,18.3226,20.3835,16.21,17.2225,17208478.36,309137873.096966,542676,8618968.22,154974572.205792,APTUSDT
2023-01-31,17.2173,17.4416,16.0982,16.7445,10166884.28,170754171.604141,303300,5207937.49,87431981.148269,APTUSDT
2023-02-01,16.7402,18.43,15.5676,18.264,13122232.26,219407572.666506,393640,6717449.99,112459836.428191,APTUSDT
2023-02-02,18.2582,18.6909,16.9102,17.2237,10853093.4,195231707.054727,327863,5668742.87,101995433.206652,APTUSDT
2023-02-03,17.225,17.5278,16.5313,17.0157,8304235.6,140974071.837623,237227,3897195.05,66077149.586536,APTUSDT
2023-02-04,17.0158,17.0758,16.2978,16.4861,4871399.84,81127596.312076,149942,2360342.2,39309090.725292,APTUSDT
2023-02-05,16.4849,17.0599,14.8,15.423,9842561.42,155251984.550244,272870,4743776.18,74915044.406915,APTUSDT
2023-02-06,15.4261,15.9759,14.3123,14.9482,12737091.87,192046982.618095,319780,6289349.56,94819198.660791,APTUSDT
2023-02-07,14.9511,16.2455,14.9345,16.0525,11646238.86,182142649.814638,283931,5585594.33,87317180.135075,APTUSDT
2023-02-08,16.0534,16.35,14.7161,15.0804,7182182.31,111684583.073201,165758,3345904.06,52056885.724348,APTUSDT
2023-02-09,15.0878,15.1733,12.6666,13.3407,12812384.05,178166886.246358,275291,6298760.89,87539539.613485,APTUSDT
2023-02-10,13.3455,13.75,12.5883,13.6562,11939158.57,156369187.366473,264168,6007002.11,78689016.005086,APTUSDT
2023-02-11,13.6554,14.677,13.2337,13.8858,12516523.18,173540857.370297,274690,6373938.17,88357931.334662,APTUSDT
2023-02-12,13.8858,14.1875,12.9055,13.1054,6489589.83,88929248.892054,152719,3030427.87,41523213.883585,APTUSDT
2023-02-13,13.105,13.8173,12.346,13.7341,11198578.44,147667466.554708,246600,5565512.29,73383525.160988,APTUSDT
2023-02-14,13.7341,14.7985,13.529,14.7535,12526131.24,176867726.707704,279511,6290897.26,88834159.57988,APTUSDT
2023-02-15,14.7518,16.4,14.0979,15.9415,10465825.01,157089928.879262,238262,5116801.51,76943000.935332,APTUSDT
2023-02-16,15.9404,16.7422,14.5,14.6866,12145774.36,192791816.697763,277122,6080442.17,96732194.052001,APTUSDT
2023-02-17,14.6807,15.0946,14.0991,14.743,10539221.49,153644196.243987,250331,5197240.27,75841350.842521,APTUSDT
2023-02-18,14.7423,14.9969,14.1292,14.4335,4349497.71,63319596.849504,104114,2148481.77,31280387.956922,APTUSDT
2023-02-19,14.436,14.84,13.6034,14.0791,6775894.44,97358067.58151,151458,3392696.17,48778807.862068,APTUSDT
2023-02-20,14.0766,14.3965,13.61,14.2181,5119170.73,72293694.103438,122393,2450569.79,34611889.685042,APTUSDT
2023-02-21,14.2181,14.2741,13.0445,13.4449,4881053.75,66754179.829176,124856,2325592.78,31805257.958858,APTUSDT
2023-02-22,13.4466,13.991,12.75,13.8913,6608571.13,87673957.058937,162568,3323910.68,44129061.337231,APTUSDT
2023-02-23,13.8938,14.1648,13.1945,13.445,5360542.64,73291792.212138,132525,2539319.18,34720021.458532,APTUSDT
2023-02-24,13.4449,13.7993,12.4225,12.8449,5836824.96,76423289.82373,155719,2756160.93,36106711.048971,APTUSDT
2023-02-25,12.8447,12.8957,11.4966,12.2498,6388378.17,78067062.906992,169072,3121802.9,38136803.419912,APTUSDT
2023-02-26,12.2499,12.9347,12.1218,12.6407,4008837.76,50214348.946909,115009,1973246.77,24724265.241086,APTUSDT
2023-02-27,12.638,13.0655,12.102,12.3764,4630932.24,57880800.921081,130265,2174544.08,27136385.165977,APTUSDT
2023-02-28,12.3754,12.4423,11.7728,11.886,5247233.82,63424625.991987,127659,2567463.48,31016200.250553,APTUSDT
2023-03-01,11.886,13.4986,11.8214,13.4495,10281949.43,132653325.424379,249570,5047856.02,65103280.884981,APTUSDT
2023-03-02,13.448,13.7777,12.55,12.8466,7841795.96,102133676.462641,191818,3940975.19,51356513.742043,APTUSDT
2023-03-03,12.8509,12.8918,11.25,11.7381,9657677.96,113892141.589161,222602,4601967.61,54252137.97538,APTUSDT
2023-03-04,11.737,11.8475,10.6252,11.2656,4726390.82,53000526.14449,143937,2282643.76,25599982.491769,APTUSDT
2023-03-05,11.2645,11.5439,11.0281,11.1566,3734150.67,42187642.262869,117302,1833418.57,20721028.561398,APTUSDT
2023-03-06,11.1564,11.5224,10.9666,11.2935,3613121.53,40568084.861448,101970,1782055.97,20008604.878175,APTUSDT
2023-03-07,11.2946,11.7251,10.71,11.1278,4770059.8,53155442.064747,143038,2347424.49,26162966.730998,APTUSDT
2023-03-08,11.1278,11.2051,10.2101,10.5158,4515643.15,48465124.620202,144473,2284387.41,24528601.185806,APTUSDT
2023-03-09,10.5125,11.49,10.4105,11.1198,11042820.29,121289498.095388,280889,5601831.77,61548277.176695,APTUSDT
2023-03-10,11.1195,11.6656,9.7006,10.7913,15950589.67,168357153.790696,405530,7581995.46,80101702.902743,APTUSDT
2023-03-11,10.7915,11.1,9.8906,10.4335,8148510.18,84365798.43921,243007,3879893.63,40151281.542264,APTUSDT
2023-03-12,10.435,12.06,10.0345,11.8899,7474570.85,81168868.394891,250140,3908061.31,42552978.143963,APTUSDT
2023-03-13,11.877,12.8,11.3999,12.3103,12903057.17,155073104.180361,386281,6454269.3,77604573.343817,APTUSDT
2023-03-14,12.3103,14.6337,11.9685,13.5705,14188216.05,189112071.583777,436898,7010944.0,93406516.374939,APTUSDT
2023-03-15,13.5673,14.1822,11.9511,12.2418,11088936.74,143946462.259396,384596,5244495.09,68293040.307828,APTUSDT
2023-03-16,12.2419,12.4739,11.8103,12.3504,6973691.64,85032159.136277,225763,3466098.93,42267981.211814,APTUSDT
2023-03-17,12.3525,13.6899,12.0985,13.5176,7838891.98,101147766.877822,245368,4058137.07,52406889.678391,APTUSDT
2023-03-18,13.5132,14.2461,12.6159,12.7853,8485559.76,115231223.06468,256815,4073706.85,55353720.02762,APTUSDT
2023-03-19,12.7875,13.512,12.6436,13.0176,5175977.43,67794960.039301,177217,2655730.21,34810812.453268,APTUSDT
2023-03-20,13.0163,13.1636,11.9797,12.1027,5219069.34,65723007.222337,204704,2608294.87,32876250.896073,APTUSDT
2023-03-21,12.1,12.5475,11.6652,12.26,4238336.44,51468397.921053,171766,2081847.25,25295000.413241,APTUSDT
2023-03-22,12.2601,13.2076,11.7108,13.1252,9677073.12,118447090.23989,344892,4917556.25,60266943.111788,APTUSDT
2023-03-23,13.1242,13.3378,12.3741,13.2821,7865420.93,100895143.633526,277517,4044121.05,51911157.191361,APTUSDT
2023-03-24,13.2794,13.2805,12.03,12.2051,4529828.2,57112625.880852,198834,2054087.45,25916009.59965,APTUSDT
2023-03-25,12.2047,12.2667,11.4336,11.5903,2670588.05,31726874.826996,124241,1245109.65,14790052.901841,APTUSDT
2023-03-26,11.5926,12.0189,11.4083,11.8537,2335935.01,27516332.512249,108269,1129441.23,13309911.441592,APTUSDT
2023-03-27,11.851,12.04,10.7233,11.131,3227613.56,36484976.991457,146622,1455248.08,16459269.08365,APTUSDT
2023-03-28,11.1315,11.3335,10.8081,11.2683,2939927.85,32501183.05044,136355,1507995.8,16683400.184417,APTUSDT
2023-03-29,11.269,11.789,11.2155,11.6318,2747594.93,31725962.305928,132576,1361967.72,15730602.87572,APTUSDT
2023-03-30,11.6318,11.8471,10.8512,11.1596,4073291.08,45863782.054984,188118,2018735.79,22741390.489601,APTUSDT
2023-03-31,11.1589,11.4601,11.0469,11.3838,3164753.26,35688346.42189,142454,1611347.55,18173363.139926,APTUSDT
2023-04-01,11.3843,11.5258,11.0576,11.2682,1883113.5,21206438.256566,93031,858129.08,9664900.044065,APTUSDT
2023-04-02,11.2684,12.58,11.1489,12.1596,9978429.63,120459146.329705,399642,4979302.25,60080716.72448,APTUSDT
2023-04-03,12.1579,12.1597,11.0,11.3385,6024870.15,69525430.139151,230305,2878954.66,33218652.84039,APTUSDT
2023-04-04,11.3369,11.5729,11.1119,11.4669,3047083.43,34695639.294482,104988,1494297.93,17011469.04755,APTUSDT
2023-04-05,11.4669,12.0382,11.2282,11.5456,3626731.48,42134208.90063,120059,1777543.23,20654248.536349,APTUSDT
2023-04-06,11.5439,11.7085,11.2229,11.463,3473978.88,39984160.791999,118129,1704448.58,19617144.255935,APTUSDT
2023-04-07,11.4612,11.5096,11.0336,11.1573,2413900.28,27076678.235224,91872,1255321.26,14088924.245251,APTUSDT
2023-04-08,11.1563,11.3033,10.6114,11.0255,2417943.88,26719469.765044,89156,1195592.3,13215603.196969,APTUSDT
2023-04-09,11.0268,11.149,10.85,11.0699,1920952.59,21144728.015099,80528,1052998.73,11591949.477739,APTUSDT
2023-04-10,11.0682,11.495,10.8912,11.4536,2149847.46,23962212.860356,83452,1122476.85,12524440.695489,APTUSDT
2023-04-11,11.4526,12.1404,11.3202,11.7336,5431554.64,63764215.443348,166060,2823748.71,33149853.059786,APTUSDT
2023-04-12,11.734,11.9898,11.035,11.3542,5004834.49,56866669.736049,163222,2348327.25,26697861.457407,APTUSDT
2023-04-13,11.3556,12.5222,11.2532,12.3686,6192745.64,74697086.943358,163607,3188346.9,38424929.493018,APTUSDT
2023-04-14,12.3694,13.6434,12.1706,12.6731,9857531.2,126045426.239338,244581,4999089.48,63961714.317809,APTUSDT
2023-04-15,12.6725,12.9098,12.4063,12.5596,3305641.0,41845218.216039,93655,1631456.47,20655829.524899,APTUSDT
2023-04-16,12.5569,12.74,12.2725,12.591,2690842.73,33639534.733549,77555,1296499.63,16210383.149551,APTUSDT
2023-04-17,12.5904,12.8467,12.1056,12.3071,3785781.54,47053999.887018,106540,1833790.93,22780248.329987,APTUSDT
2023-04-18,12.3111,12.7679,12.1206,12.7167,2978276.9,37314284.104603,84547,1492559.43,18711561.99413,APTUSDT
2023-04-19,12.7168,13.164,11.1045,11.3108,6115108.25,72770305.263482,173448,2968360.51,35332942.640326,APTUSDT
2023-04-20,11.3093,11.4858,10.8322,11.0353,4525782.67,50677183.096661,121476,2201596.7,24653735.167956,APTUSDT
2023-04-21,11.0353,11.1937,9.85,10.1486,6184404.56,65066306.1244,147002,2777208.1,29240606.478598,APTUSDT
2023-04-22,10.1486,10.4398,9.9673,10.3284,3530354.91,35913607.7434,83156,1892176.64,19246943.915465,APTUSDT
2023-04-23,10.326,10.3407,9.72,10.216,3130301.15,31602059.313111,88235,1545756.81,15614171.947759,APTUSDT
2023-04-24,10.2131,10.433,9.9644,10.2221,3465575.8,35403653.050274,92185,1784865.69,18236205.278087,APTUSDT
2023-04-25,10.2258,10.4786,9.7682,10.3677,4051999.35,40673345.664394,102400,1996795.34,20065414.202696,APTUSDT
2023-04-26,10.3664,10.8888,9.43,10.0213,6668495.14,68987727.44011,166159,3515106.58,36459871.778308,APTUSDT
2023-04-27,10.0234,10.4016,9.9155,10.1768,4601487.23,46705976.090705,107655,2346518.57,23821242.462608,APTUSDT
2023-04-28,10.1769,10.2413,9.8751,10.1572,2344666.18,23614649.175764,60269,1178382.52,11871609.557105,APTUSDT
2023-04-29,10.1577,10.8674,10.1086,10.7369,4928582.23,52555140.134536,141418,2601802.92,27740299.467437,APTUSDT
2023-04-30,10.7337,11.0,10.2585,10.3199,3530007.96,37333213.819661,93043,1648525.54,17447422.116328,APTUSDT
2023-05-01,10.3198,10.3494,9.77,9.9263,3758991.73,37718221.918132,99195,1888479.88,18946457.578263,APTUSDT
2023-05-02,9.9251,10.012,9.7604,9.9287,2103236.52,20791554.863336,56791,1021204.6,10098756.547973,APTUSDT
2023-05-03,9.9298,10.145,9.4379,10.0214,4943249.47,47876804.629567,121510,2423985.69,23481441.456989,APTUSDT
2023-05-04,10.0198,10.0337,9.5626,9.6782,2187741.93,21528787.778287,60842,1002483.5,9873434.305126,APTUSDT
2023-05-05,9.6769,9.8946,9.5,9.8353,2305657.59,22444344.049933,64822,1136811.06,11067293.624234,APTUSDT
2023-05-06,9.8372,9.9201,9.0005,9.2118,4015321.15,37415034.867537,106721,1921892.81,17890037.264838,APTUSDT
2023-05-07,9.2096,9.4241,9.1335,9.203,2092278.88,19435954.578485,62621,1118266.53,10388602.082457,APTUSDT
2023-05-08,9.201,9.2662,8.0179,8.3072,5332911.8,45623747.786593,141663,2549139.86,21803036.011961,APTUSDT
2023-05-09,8.3086,8.4091,8.1128,8.3489,2197806.11,18169633.649663,63807,1070623.42,8850491.88494,APTUSDT
2023-05-10,8.3491,8.773,8.0302,8.5997,4919620.68,41653502.620946,122653,2490749.85,21085792.921883,APTUSDT
2023-05-11,8.6001,8.6056,7.8439,8.0617,4434299.85,36285795.567097,108042,2154537.23,17622471.942899,APTUSDT
2023-05-12,8.0652,8.3432,7.7275,8.2946,3854462.52,30832030.801356,104724,1967832.82,15751977.02413,APTUSDT
2023-05-13,8.2966,8.3648,8.1608,8.2869,1717124.55,14161691.868766,52595,908224.53,7491588.604973,APTUSDT
2023-05-14,8.2878,8.7287,8.091,8.4757,2098099.27,17641235.682842,66282,1059429.41,8914414.17664,APTUSDT
2023-05-15,8.4761,9.0078,8.2884,8.5865,3395732.23,29424709.040534,88486,1788107.83,15496709.321913,APTUSDT
2023-05-16,8.5845,8.7437,8.4304,8.5377,3198774.21,27385262.570878,84269,1687337.53,14444674.236222,APTUSDT
2023-05-17,8.5371,8.8776,8.3222,8.7162,3285203.54,28278095.071825,95364,1762501.52,15178812.301302,APTUSDT
2023-05-18,8.7173,8.7524,8.3315,8.5258,3344735.48,28716865.008838,91002,1695908.6,14561817.575502,APTUSDT
2023-05-19,8.5265,8.5537,8.3658,8.436,1920255.26,16252111.673356,62585,1031685.36,8732482.583224,APTUSDT
2023-05-20,8.432,8.5139,8.3273,8.4523,1009958.49,8513894.812804,37588,568659.7,4794688.157486,APTUSDT
2023-05-21,8.4509,8.4899,8.0481,8.1618,1336537.66,11046825.094202,49053,639223.55,5286331.448846,APTUSDT
2023-05-22,8.162,8.2184,7.9712,8.1055,1583816.91,12855586.489086,53033,803817.18,6526934.898183,APTUSDT
2023-05-23,8.1056,8.5667,8.014,8.5065,2148862.59,17940598.83306,71618,1181681.64,9868952.149188,APTUSDT
2023-05-24,8.5078,8.521,7.9001,8.0781,3107180.09,25392958.928142,100562,1602043.97,13105485.608979,APTUSDT
2023-05-25,8.0784,8.1039,7.7405,7.9701,1710238.08,13582538.301156,57702,859228.14,6826612.937665,APTUSDT
2023-05-26,7.97,8.1523,7.823,8.0652,1360554.38,10907566.982126,46716,742832.56,5958768.319875,APTUSDT
2023-05-27,8.0683,8.2609,8.0365,8.2322,970553.91,7903340.258245,32944,500382.87,4075217.70764,APTUSDT
2023-05-28,8.2292,8.7,8.1945,8.5131,3050790.25,25856071.347684,89121,1626341.27,13781206.065175,APTUSDT
2023-05-29,8.5143,8.68,8.2077,8.5042,2545943.09,21483460.65533,80436,1266353.5,10686233.863914,APTUSDT
