date,open,high,low,close,volume_base,quote_volume_usd,number_of_trades,taker_buy_base,taker_buy_quote,binance_symbol
2023-10-28,0.9152,0.935,0.9068,0.9193,24170636.8,22247486.2461,54597,11209534.3,10318973.90512,ARBUSDT
2023-10-29,0.9193,0.9571,0.9027,0.9483,32226414.8,29966651.65336,72389,15087074.6,14032436.53442,ARBUSDT
2023-10-30,0.9483,0.9685,0.9235,0.9649,40353251.3,38313114.91467,81883,18522903.6,17586876.7754,ARBUSDT
2023-10-31,0.9647,0.9829,0.9074,0.945,51469517.8,48845677.9934,115217,23710639.9,22517623.41446,ARBUSDT
2023-11-01,0.9451,1.0439,0.9221,1.0404,76668150.2,74834138.91914,207093,35515789.4,34736921.03771,ARBUSDT
2023-11-02,1.0405,1.044,0.95,0.9901,61897971.5,61686307.79922,163399,28191809.0,28101919.67485,ARBUSDT
2023-11-03,0.9901,1.0779,0.9359,1.0598,66477046.6,66112562.18528,204225,32446000.5,32323854.81252,ARBUSDT
2023-11-04,1.0599,1.1197,1.0452,1.0963,55302333.4,59195663.74178,164147,26335370.1,28204190.88661,ARBUSDT
2023-11-05,1.0962,1.1157,1.0551,1.0897,51871855.9,56534673.92586,142733,24087901.3,26266081.0443,ARBUSDT
2023-11-06,1.09,1.1469,1.0636,1.1248,57146170.1,63469376.99393,169969,27173623.0,30201546.94187,ARBUSDT
2023-11-07,1.1249,1.1252,1.0447,1.0826,51276024.5,55638158.314,146820,22610326.8,24539135.11763,ARBUSDT
2023-11-08,1.0826,1.1005,1.06,1.0932,52437582.3,56581220.64809,121027,24166753.2,26074197.19451,ARBUSDT
2023-11-09,1.0933,1.2228,0.9576,1.2083,134494594.1,149292746.63575,346186,64228237.3,71435785.02305,ARBUSDT
2023-11-10,1.2075,1.2246,1.1212,1.1733,78008165.6,91470105.05146,205619,36071508.8,42310410.96908,ARBUSDT
2023-11-11,1.1735,1.1817,1.07,1.1373,67363894.5,77274726.89658,169385,31353958.1,35950230.4797,ARBUSDT
2023-11-12,1.1374,1.172,1.0919,1.1558,65055427.0,73787523.56564,155400,32034557.0,36298968.5963,ARBUSDT
2023-11-13,1.1557,1.198,1.1088,1.1149,89341860.0,102915606.37422,231217,42383744.3,48886891.14055,ARBUSDT
2023-11-14,1.1148,1.12,1.02,1.0768,70261489.1,76367704.46936,182471,33768353.4,36697469.37821,ARBUSDT
2023-11-15,1.0768,1.1504,1.0735,1.1426,53601022.9,59835726.14257,121423,27356303.9,30531473.29763,ARBUSDT
2023-11-16,1.1426,1.18,1.0633,1.0784,93234456.7,105040739.78536,248070,43479564.3,48947138.67357,ARBUSDT
2023-11-17,1.0783,1.1046,1.0001,1.0434,74631887.7,78823376.59453,185362,36664595.2,38748711.10294,ARBUSDT
2023-11-18,1.0433,1.0459,0.9804,1.0326,44275481.5,45190830.97462,100019,20797392.3,21221942.6071,ARBUSDT
2023-11-19,1.0326,1.0503,1.0071,1.0459,59493950.1,61230356.0379,128877,27440436.2,28225796.43454,ARBUSDT
2023-11-20,1.046,1.0745,1.0205,1.027,50907797.8,53543243.53823,116770,24349736.5,25634420.37048,ARBUSDT
2023-11-21,1.0269,1.0523,0.9448,0.9499,68445861.8,68694254.67423,197578,30420906.1,30578987.99007,ARBUSDT
2023-11-22,0.9498,1.0358,0.9461,1.0193,49452400.4,49619989.85455,105528,24088538.9,24182155.36712,ARBUSDT
2023-11-23,1.0193,1.047,1.0053,1.0161,27843214.8,28519769.62232,67591,13680397.7,14013975.99396,ARBUSDT
2023-11-24,1.0165,1.0797,1.0141,1.0496,42113071.0,44221406.35804,99229,22080415.0,23199018.58638,ARBUSDT
2023-11-25,1.0496,1.084,1.0434,1.0666,24654416.3,26257038.64844,64019,12419942.3,13233093.40276,ARBUSDT
2023-11-26,1.0666,1.0724,1.0089,1.0374,35545092.3,37130288.99037,76576,16963751.9,17720673.49683,ARBUSDT
2023-11-27,1.0374,1.0426,0.9909,1.0174,36118347.8,36419238.18124,80543,15917568.4,16059775.08799,ARBUSDT
2023-11-28,1.0176,1.0315,0.9857,1.0172,27375743.6,27664175.10336,68264,13068553.3,13216202.08595,ARBUSDT
2023-11-29,1.0172,1.03,0.9934,1.0081,27353133.0,27688551.85263,60771,13325136.5,13494866.82165,ARBUSDT
2023-11-30,1.0081,1.0174,0.9979,1.0064,19751930.5,19893928.79702,51104,9669794.2,9740808.50878,ARBUSDT
2023-12-01,1.0065,1.0491,1.0004,1.0342,44411868.5,45849175.17646,89005,22629179.8,23359505.97492,ARBUSDT
2023-12-02,1.0341,1.1212,1.0313,1.1105,55995669.7,60460860.41543,129488,29403923.5,31744227.91963,ARBUSDT
2023-12-03,1.1109,1.1251,1.0819,1.0965,42232185.3,46500356.88944,100559,20922213.6,23050532.72387,ARBUSDT
2023-12-04,1.0965,1.1497,1.0225,1.0922,99022588.8,108518543.25142,225133,48759144.5,53453792.25049,ARBUSDT
2023-12-05,1.0922,1.1082,1.0473,1.0909,73734638.0,79514205.89039,193457,34636404.7,37360859.05504,ARBUSDT
2023-12-06,1.091,1.1126,1.0501,1.0587,68324921.0,73606646.87846,182394,33402109.2,35983067.05183,ARBUSDT
2023-12-07,1.0585,1.2,1.036,1.1719,152169477.5,172741929.97854,366693,76985444.6,87379069.27367,ARBUSDT
2023-12-08,1.172,1.1977,1.1465,1.1661,84032221.0,98200938.3469,200070,42292988.7,49420381.77106,ARBUSDT
2023-12-09,1.1662,1.2423,1.1235,1.1392,109479415.7,130006445.8559,287641,52832073.9,62826703.85695,ARBUSDT
2023-12-10,1.1391,1.166,1.1128,1.1558,48475761.1,55561042.46128,108338,22219224.1,25477134.09664,ARBUSDT
2023-12-11,1.1558,1.1622,1.012,1.0952,128868146.5,140269384.14546,298180,61573777.4,67005699.45517,ARBUSDT
2023-12-12,1.0951,1.2585,1.0939,1.2521,149171233.9,173501456.56699,376650,77850029.9,90658260.58485,ARBUSDT
2023-12-13,1.2521,1.2541,1.1068,1.186,135202613.2,157041173.34848,334553,64019513.6,74340353.56026,ARBUSDT
2023-12-14,1.1861,1.2039,1.12,1.1834,76542151.4,89658661.21795,204907,36123262.5,42344636.91655,ARBUSDT
2023-12-15,1.1834,1.1844,1.0914,1.1001,54459827.1,61974505.71319,139852,24212114.3,27540408.28926,ARBUSDT
2023-12-16,1.1001,1.16,1.08,1.1249,49571386.5,55675980.55537,125766,25462688.6,28618973.51011,ARBUSDT
2023-12-17,1.1248,1.1381,1.0891,1.1061,45677231.4,50827812.8974,117321,22002574.6,24495544.87711,ARBUSDT
2023-12-18,1.1059,1.1155,1.0324,1.101,60517484.9,65020791.06945,154895,28268277.9,30407915.15992,ARBUSDT
2023-12-19,1.101,1.1244,1.0633,1.0735,54149049.8,59427838.44149,125036,25584702.0,28080433.85483,ARBUSDT
2023-12-20,1.0737,1.1324,1.0683,1.105,59389322.5,65851978.56109,143027,28741244.9,31878914.10117,ARBUSDT
2023-12-21,1.1049,1.163,1.0947,1.1582,73208564.2,82950041.42734,176729,35800377.8,40581778.32515,ARBUSDT
2023-12-22,1.1583,1.4423,1.143,1.4193,291920005.7,382201783.22528,834175,149977670.4,196419894.83706,ARBUSDT
2023-12-23,1.4193,1.4558,1.3066,1.3934,143727389.1,195011051.74276,432561,68296941.8,92735248.19825,ARBUSDT
2023-12-24,1.3931,1.4641,1.331,1.354,124139975.3,173138025.94161,423202,57931239.9,80880038.30916,ARBUSDT
2023-12-25,1.3539,1.402,1.3364,1.3875,82771661.6,113264631.6837,247005,39902852.6,54637298.60973,ARBUSDT
2023-12-26,1.3874,1.4083,1.231,1.3261,89725582.9,118666572.50256,286807,40674490.6,53815205.61328,ARBUSDT
2023-12-27,1.3262,1.5431,1.266,1.5052,167140032.1,240076230.07559,595626,84523452.7,121550784.57448,ARBUSDT
2023-12-28,1.505,1.6691,1.4651,1.4678,166677742.1,260930372.51399,662853,80085989.0,125526443.01921,ARBUSDT
2023-12-29,1.4678,1.5489,1.4178,1.5098,117598412.2,173498063.73433,388381,55101399.3,81345720.49677,ARBUSDT
2023-12-30,1.5095,1.535,1.4307,1.4801,64644012.8,95797191.19802,217460,30926572.7,45849242.54381,ARBUSDT
2023-12-31,1.4803,1.6666,1.4786,1.5612,107499114.4,169588017.50432,416300,53566870.7,84616043.52344,ARBUSDT
2024-01-01,1.5613,1.7485,1.5113,1.7345,99385810.9,162561793.75524,382924,50440066.3,82622541.67496,ARBUSDT
2024-01-02,1.7349,1.84,1.6981,1.7701,136280613.7,239640610.65677,583849,68313091.7,120222351.40271,ARBUSDT
2024-01-03,1.7702,2.09,1.463,1.9137,407868649.1,773609898.13976,1996647,205156409.7,389845044.7271,ARBUSDT
2024-01-04,1.9137,2.1177,1.8097,2.004,216311622.8,425180308.39299,878619,109972757.3,216248719.33589,ARBUSDT
2024-01-05,2.0039,2.0164,1.82,1.952,151342235.8,291028357.03383,625731,73942038.1,142248251.32424,ARBUSDT
2024-01-06,1.9519,1.9634,1.6889,1.7519,120847304.1,215197099.56174,476178,55965962.0,99731066.25175,ARBUSDT
2024-01-07,1.7521,1.8883,1.668,1.7218,109500720.6,197935316.05279,474933,54040270.8,97841921.21475,ARBUSDT
2024-01-08,1.7222,1.865,1.57,1.8213,173353349.9,298610456.18417,671564,89615661.5,154602081.26904,ARBUSDT
2024-01-09,1.8211,1.8523,1.6192,1.8438,148642270.6,260300152.98765,609917,75434127.3,132313304.98654,ARBUSDT
2024-01-10,1.8434,2.2761,1.8289,2.2281,273863600.1,550186568.55379,1221286,139401977.8,280316640.95733,ARBUSDT
2024-01-11,2.2281,2.425,2.1296,2.2587,194013619.6,441037985.20913,818440,97103546.8,220950322.41938,ARBUSDT
2024-01-12,2.2586,2.4068,2.1,2.2032,178598754.0,404962588.68422,750048,89511482.6,203270159.6153,ARBUSDT
2024-01-13,2.203,2.2193,2.071,2.1762,84836301.6,182877440.91548,353968,42818819.6,92354837.45126,ARBUSDT
2024-01-14,2.1763,2.1944,2.0204,2.0302,63416367.3,134483022.078,227941,30788576.3,65304534.78949,ARBUSDT
2024-01-15,2.0303,2.1748,2.0268,2.11,71439120.2,150747753.09182,258444,36567683.6,77166933.56553,ARBUSDT
2024-01-16,2.11,2.2053,2.0438,2.1509,77252955.6,165088754.58058,280668,39583326.5,84634189.73475,ARBUSDT
2024-01-17,2.1509,2.165,2.0,2.0383,58380871.4,120619743.5096,211204,27569656.2,56946302.88593,ARBUSDT
2024-01-18,2.0383,2.0415,1.84,1.8918,82038808.9,158164153.97762,293675,41010483.3,79046403.0767,ARBUSDT
2024-01-19,1.8919,1.9041,1.7233,1.8564,87125104.9,159853115.94456,286824,43479815.8,79767057.16193,ARBUSDT
2024-01-20,1.8564,1.8564,1.7585,1.8169,47701803.2,85919973.55326,159716,23919620.2,43087899.36134,ARBUSDT
2024-01-21,1.8169,1.903,1.7824,1.8162,51377041.9,95195879.19885,178133,25191543.6,46706873.32442,ARBUSDT
2024-01-22,1.8156,1.8331,1.6526,1.6888,105498347.3,182714727.40992,329263,51807349.3,89725748.2469,ARBUSDT
2024-01-23,1.6888,1.7382,1.5444,1.6902,125916792.7,205141524.11702,385366,63915705.4,104145834.99669,ARBUSDT
2024-01-24,1.6906,1.7448,1.633,1.7376,87139909.9,147328911.46371,243357,44751360.4,75710147.63337,ARBUSDT
2024-01-25,1.7376,1.7736,1.6383,1.7322,62911440.7,107039157.91768,222391,31975858.1,54458565.91986,ARBUSDT
2024-01-26,1.7322,1.8219,1.7117,1.8171,76438802.7,135424370.30659,289280,39307981.7,69679914.57337,ARBUSDT
2024-01-27,1.8171,1.8418,1.7725,1.7967,33804110.2,60931663.10722,147058,15693813.6,28295818.99667,ARBUSDT
2024-01-28,1.7967,1.8969,1.7849,1.7987,56749697.0,104525951.52289,243886,28812777.6,53112398.43362,ARBUSDT
2024-01-29,1.7989,1.8591,1.7712,1.8546,58428812.2,106251032.09933,220359,29665629.4,53966124.3717,ARBUSDT
2024-01-30,1.8547,1.9727,1.8371,1.885,82394959.5,156634919.3691,319864,41640039.9,79181964.41271,ARBUSDT
2024-01-31,1.885,1.8911,1.7408,1.7635,76215370.7,138858205.04586,266687,37185043.5,67803236.97687,ARBUSDT
2024-02-01,1.7635,1.7878,1.691,1.7845,58568605.8,101479836.7905,211526,29965857.2,51953028.57989,ARBUSDT
2024-02-02,1.7847,1.8194,1.7577,1.7928,43368591.3,77727458.6481,142220,21956193.9,39363209.17129,ARBUSDT
2024-02-03,1.7928,1.8369,1.7643,1.7656,27595552.5,49734684.36221,93688,13209101.2,23810857.72626,ARBUSDT
2024-02-04,1.7657,1.7764,1.7221,1.7315,28655663.5,50259325.56677,98937,13556629.5,23776891.6534,ARBUSDT
2024-02-05,1.7315,1.7876,1.7,1.7356,40554442.0,70864727.30279,136939,19813781.6,34650407.78443,ARBUSDT
2024-02-06,1.7355,1.8759,1.7292,1.8307,82205620.8,149270081.46644,238880,41447354.6,75246902.71272,ARBUSDT
2024-02-07,1.8307,1.9332,1.8093,1.8991,67105414.1,125186323.68725,203511,34647487.1,64680946.98238,ARBUSDT
2024-02-08,1.8991,1.9289,1.8567,1.8628,58438634.4,110438732.21954,179697,31022160.0,58630292.20669,ARBUSDT
2024-02-09,1.8627,2.0,1.8627,1.9812,64261459.9,124332819.12615,210552,32698237.0,63299741.31745,ARBUSDT
2024-02-10,1.9811,2.019,1.9348,1.9605,30691240.1,60572604.05772,114944,14248447.5,28134723.9136,ARBUSDT
2024-02-11,1.9605,2.0098,1.9323,1.9417,28111945.5,55541302.88251,110988,13262535.2,26215040.56713,ARBUSDT
2024-02-12,1.9418,2.0825,1.9131,2.076,65899889.1,131567677.5488,222032,32325376.2,64584322.47648,ARBUSDT
2024-02-13,2.076,2.1087,1.9839,2.0472,49750946.3,102066077.43112,199665,23950867.6,49155258.8159,ARBUSDT
2024-02-14,2.0471,2.1262,2.0137,2.111,50609522.5,105365309.82889,183817,24590551.8,51220547.57916,ARBUSDT
2024-02-15,2.1109,2.1716,2.0375,2.072,55004006.1,116027355.99733,236640,27045850.9,57092486.46949,ARBUSDT
2024-02-16,2.0719,2.0943,1.9583,2.0104,47819309.0,96971336.78521,181419,22138688.3,44892733.17243,ARBUSDT
2024-02-17,2.0104,2.0183,1.904,1.9693,28701443.5,56190559.5076,127325,12551043.5,24560767.84075,ARBUSDT
2024-02-18,1.9693,2.0519,1.943,2.0396,34949034.9,70024523.90428,139138,17425102.4,34910002.98784,ARBUSDT
2024-02-19,2.0397,2.1012,2.0156,2.0541,52924608.2,108887341.80637,187673,26459972.4,54474905.84349,ARBUSDT
2024-02-20,2.0538,2.0889,1.9,2.0098,94342676.9,187776983.99163,327305,46250216.1,92082264.36636,ARBUSDT
2024-02-21,2.0099,2.0175,1.805,1.8767,70518896.6,132119174.94915,252708,33857880.8,63401468.95171,ARBUSDT
2024-02-22,1.8769,1.8968,1.7792,1.808,65381398.1,120744536.34159,231025,32104433.0,59305829.5107,ARBUSDT
2024-02-23,1.808,1.8286,1.7375,1.7987,58273740.0,103845462.42451,204481,28686482.9,51140238.75028,ARBUSDT
2024-02-24,1.7987,1.8525,1.7513,1.8446,37350695.3,67882884.97804,132145,19213927.9,34932893.49792,ARBUSDT
2024-02-25,1.8445,1.9047,1.8299,1.9046,37069067.2,69297661.62431,144105,18683459.3,34940270.74858,ARBUSDT
2024-02-26,1.9046,1.9554,1.8074,1.9283,60439882.3,113771181.46779,219644,29498435.4,55545573.65757,ARBUSDT
2024-02-27,1.9283,1.9551,1.8658,1.8958,60892154.4,116615000.98155,216135,29686703.0,56854221.12844,ARBUSDT
2024-02-28,1.8959,1.9824,1.8011,1.8999,106102542.1,201232543.99856,417393,52450193.8,99543805.69285,ARBUSDT
2024-02-29,1.8999,2.1,1.8826,1.9445,133348118.9,265878316.83489,572274,68462562.3,136515437.514,ARBUSDT
2024-03-01,1.9447,2.0126,1.9396,1.988,56716647.4,112164393.80968,239735,28293273.0,55967818.78596,ARBUSDT
2024-03-02,1.9881,2.0251,1.95,2.0248,68383528.3,135555768.37305,268696,33508616.0,66430733.5122,ARBUSDT
2024-03-03,2.0249,2.196,1.861,2.0439,136903675.7,284145268.36181,572134,68572829.0,142434970.44219,ARBUSDT
2024-03-04,2.044,2.08,1.92,1.9823,106418858.1,212486918.77043,426167,50381451.2,100611864.05839,ARBUSDT
2024-03-05,1.9824,2.1797,1.765,1.9659,253986257.3,518722891.34924,1180159,128188280.4,261991498.43911,ARBUSDT
2024-03-06,1.9659,2.1481,1.9229,2.0538,148071802.8,301821954.65731,551115,75089057.5,153152411.1887,ARBUSDT
2024-03-07,2.0539,2.188,2.0174,2.1645,120927101.2,254221269.14563,425942,61534906.2,129375684.61511,ARBUSDT
2024-03-08,2.1646,2.2783,2.0,2.1336,131577712.7,287341032.6553,498718,65583364.6,143335308.37339,ARBUSDT
2024-03-09,2.1336,2.1661,2.075,2.0962,67668912.3,143839869.25974,221890,31625191.8,67223909.34402,ARBUSDT
2024-03-10,2.0962,2.1288,2.0,2.068,87583497.1,181255513.42993,264293,42283815.7,87495614.74815,ARBUSDT
2024-03-11,2.0679,2.146,1.9379,2.083,108623349.2,224372598.27352,349482,55815432.0,115369702.81808,ARBUSDT
2024-03-12,2.0831,2.0996,1.9083,2.0173,102885481.9,206339582.0339,359978,51898547.1,104123779.31278,ARBUSDT
2024-03-13,2.0175,2.2555,2.0174,2.1152,168992357.0,362165662.841,516038,87873540.1,188260312.21527,ARBUSDT
2024-03-14,2.1153,2.1166,1.93,2.0155,132983062.4,269195030.84986,416684,64179704.0,129889545.67087,ARBUSDT
2024-03-15,2.0156,2.0332,1.79,1.8879,135415738.5,256732147.60657,486059,65649392.2,124433898.47151,ARBUSDT
2024-03-16,1.8882,1.9676,1.7154,1.7566,175292131.7,324569103.8667,514332,91496135.7,169726342.85631,ARBUSDT
2024-03-17,1.7565,1.7757,1.613,1.7363,144456137.2,247255418.93204,360296,75690197.1,129595023.63281,ARBUSDT
2024-03-18,1.7364,1.7392,1.5989,1.6232,179355757.9,299482544.17366,472728,92094734.0,153831872.72761,ARBUSDT
2024-03-19,1.6231,1.6752,1.4441,1.6247,295931377.0,466173354.10298,728315,154279759.0,243099001.87375,ARBUSDT
2024-03-20,1.6247,1.765,1.5483,1.7458,244878049.9,405988865.07452,576221,125614522.4,208411790.82826,ARBUSDT
2024-03-21,1.7458,1.798,1.6696,1.6843,149134786.4,259206258.90802,379207,72768957.8,126574465.5899,ARBUSDT
2024-03-22,1.6842,1.6969,1.5615,1.6041,107584385.5,174630490.69258,304765,51214699.8,83091162.12964,ARBUSDT
2024-03-23,1.6043,1.6374,1.5794,1.5952,68251292.6,110139150.26603,178995,32685064.8,52743512.14801,ARBUSDT
2024-03-24,1.5951,1.6748,1.5854,1.6707,71911926.2,117638380.06296,186516,37859304.2,61975610.58978,ARBUSDT
2024-03-25,1.6707,1.7499,1.6478,1.7231,97305073.1,165717062.59028,252400,51518892.8,87746348.00688,ARBUSDT
2024-03-26,1.7231,1.7558,1.6631,1.7008,89899590.4,154118977.18988,240860,43331701.6,74271674.40115,ARBUSDT
2024-03-27,1.7008,1.74,1.6263,1.6548,94820086.8,159330838.67207,270528,47530794.2,79853678.70221,ARBUSDT
2024-03-28,1.6549,1.6963,1.6277,1.6668,63834823.8,106802507.68493,197993,32540655.9,54454858.25905,ARBUSDT
2024-03-29,1.6668,1.6688,1.608,1.6437,47197255.8,77541284.30142,158669,23915076.6,39299708.56605,ARBUSDT
2024-03-30,1.6437,1.6775,1.6314,1.6413,38781570.0,64214461.0104,125381,19387573.5,32103582.82511,ARBUSDT
2024-03-31,1.6413,1.6911,1.6323,1.6616,33158464.0,54947219.63399,102019,17109260.8,28348412.15204,ARBUSDT
2024-04-01,1.6616,1.6621,1.5306,1.5679,72116446.4,114597589.85141,238267,34617555.6,54993452.13359,ARBUSDT
2024-04-02,1.5678,1.5678,1.4302,1.4483,132649741.3,195093410.22482,363497,67130530.1,98653935.96256,ARBUSDT
2024-04-03,1.4483,1.5037,1.4,1.4793,77127875.5,113012452.88944,189318,39471442.5,57866153.15948,ARBUSDT
2024-04-04,1.4794,1.5114,1.4347,1.4593,62501080.8,92124512.50613,162964,32415046.4,47776932.49146,ARBUSDT
2024-04-05,1.4593,1.4627,1.383,1.4333,67223824.2,95743645.30663,163525,33590605.0,47847374.87866,ARBUSDT
2024-04-06,1.4332,1.502,1.4262,1.4871,34570081.5,50765443.17936,94501,18385496.2,27026340.17047,ARBUSDT
2024-04-07,1.4872,1.532,1.48,1.5287,35263952.7,52879538.12412,98467,18741991.1,28122212.56361,ARBUSDT
2024-04-08,1.5286,1.5789,1.4915,1.5694,57350901.3,88527155.94538,164360,29243557.8,45166922.64696,ARBUSDT
2024-04-09,1.5695,1.5915,1.4751,1.4841,78145126.8,120664818.71877,210715,36440947.7,56325994.3939,ARBUSDT
2024-04-10,1.4839,1.4978,1.4072,1.4662,62140670.8,90756681.5648,166877,30750389.8,44921412.24186,ARBUSDT
2024-04-11,1.4665,1.482,1.41,1.4183,41790730.4,60339884.8131,116943,20742042.8,29946752.53993,ARBUSDT
2024-04-12,1.4184,1.4416,1.04,1.1737,205548273.4,246575061.77024,620602,99104725.7,118651360.37351,ARBUSDT
2024-04-13,1.1737,1.1876,0.8556,1.0314,288973969.5,301580661.47904,823998,144273275.5,151165343.13832,ARBUSDT
2024-04-14,1.0313,1.1891,0.9953,1.1795,207110317.3,228453406.4032,599911,107071795.6,118051898.9851,ARBUSDT
2024-04-15,1.1796,1.27,1.1188,1.1526,131614095.6,157291810.5187,398864,68343889.6,81729690.79003,ARBUSDT
2024-04-16,1.1527,1.1741,1.0906,1.154,94535939.9,106774935.64727,255105,49046044.8,55426693.41549,ARBUSDT
2024-04-17,1.1541,1.1714,1.079,1.1059,63633586.2,71388253.5142,187396,33406726.8,37502220.75176,ARBUSDT
2024-04-18,1.1059,1.1664,1.0797,1.1383,56475058.6,63863134.34516,145417,30335585.2,34335985.6987,ARBUSDT
2024-04-19,1.1385,1.1683,1.0417,1.1196,87265793.4,97910646.92917,228343,45242508.9,50780284.57897,ARBUSDT
2024-04-20,1.1195,1.2229,1.1067,1.2158,44790317.6,51958284.15792,118404,23942003.3,27765923.14611,ARBUSDT
2024-04-21,1.2157,1.2292,1.1706,1.1894,37305469.7,44735806.79068,96850,18935388.0,22714290.91401,ARBUSDT
2024-04-22,1.1894,1.2396,1.1826,1.2092,43770837.5,53022327.47936,115482,22665314.6,27454916.76666,ARBUSDT
2024-04-23,1.209,1.22,1.1662,1.179,37272305.3,44305523.23167,101766,19070241.2,22673330.59895,ARBUSDT
2024-04-24,1.1789,1.2028,1.1004,1.1162,70115224.3,80926721.26654,169566,35286298.2,40765601.56794,ARBUSDT
2024-04-25,1.116,1.1239,1.0666,1.0898,54257536.5,59442017.05102,118450,27580334.4,30225994.43299,ARBUSDT
2024-04-26,1.0898,1.0941,1.0527,1.0651,45618468.5,49092928.02268,101685,23487461.1,25281769.20934,ARBUSDT
2024-04-27,1.0652,1.1289,1.0044,1.1255,76538807.1,82031508.99452,186680,39431022.4,42296132.97178,ARBUSDT
2024-04-28,1.1256,1.1708,1.0956,1.101,70843868.7,80561707.4908,148999,35082652.1,39904667.538,ARBUSDT
2024-04-29,1.1013,1.1113,1.0346,1.0578,70534124.8,74866131.40515,149338,33149747.7,35190284.77305,ARBUSDT
2024-04-30,1.0578,1.0702,0.9676,1.0226,103655678.6,104786722.45151,220697,49419000.2,49941049.82257,ARBUSDT
2024-05-01,1.0227,1.0579,0.9701,1.0296,119183237.7,121154933.02336,261369,61900426.5,62936388.49454,ARBUSDT
2024-05-02,1.0295,1.0408,0.9967,1.0286,77072277.3,79026400.86359,135252,40608801.0,41650515.04718,ARBUSDT
2024-05-03,1.0287,1.0777,1.0166,1.065,82112004.8,86230807.25807,153570,44688846.9,46952482.53402,ARBUSDT
2024-05-04,1.065,1.0859,1.0571,1.0615,51464874.7,54994618.4764,94980,26621052.9,28451475.82597,ARBUSDT
2024-05-05,1.0615,1.0949,1.0346,1.0706,58409628.8,62052773.45387,106671,30220072.6,32112739.0229,ARBUSDT
2024-05-06,1.0706,1.1325,1.0538,1.0603,91108331.9,99255131.96836,165603,46741931.1,50958403.22052,ARBUSDT
2024-05-07,1.0603,1.0768,1.0249,1.0255,62893316.0,66416097.01522,103605,31598235.5,33372311.8582,ARBUSDT
2024-05-08,1.0255,1.0457,1.0075,1.0282,75897882.3,77703683.37216,123307,39012703.3,39949422.921,ARBUSDT
2024-05-09,1.0282,1.0493,1.0,1.0411,67459602.0,69023819.64693,97838,36199172.4,37049950.19486,ARBUSDT
2024-05-10,1.0412,1.0541,0.9839,0.9952,79373667.0,80682425.69022,129250,40126551.8,40803203.46325,ARBUSDT
2024-05-11,0.9952,1.0138,0.9856,1.0005,43364616.7,43411247.35983,62616,21957834.7,21986397.20594,ARBUSDT
2024-05-12,1.0006,1.0118,0.9872,0.9972,24209101.4,24238145.11834,43439,12401556.2,12418903.99177,ARBUSDT
2024-05-13,0.9973,1.0052,0.9511,0.9818,75540267.1,74231868.82657,122390,38335322.5,37684376.82777,ARBUSDT
2024-05-14,0.9817,0.9886,0.9318,0.9352,80498255.3,77479263.0429,109227,40621176.1,39094912.9661,ARBUSDT
2024-05-15,0.9353,0.998,0.9239,0.9936,73125772.2,70287813.17654,135238,36771987.9,35360911.84713,ARBUSDT
2024-05-16,0.9936,0.9993,0.9516,0.9715,67587927.2,65918107.43784,108533,34800297.6,33939577.55881,ARBUSDT
2024-05-17,0.9715,1.074,0.9672,1.0306,96200440.8,98482270.81812,149718,51170993.2,52323812.67201,ARBUSDT
2024-05-18,1.0306,1.0338,1.0031,1.0179,49659164.6,50626497.01799,79763,25959185.5,26467800.28725,ARBUSDT
2024-05-19,1.0179,1.0285,0.9639,0.9716,51151626.7,50766790.54068,80607,24709556.2,24521796.08578,ARBUSDT
2024-05-20,0.9715,1.1287,0.9476,1.1269,156670286.8,161914669.37787,278234,80465974.2,83169318.45884,ARBUSDT
2024-05-21,1.1268,1.2348,1.1212,1.2034,217997131.9,257069532.45395,413243,110338460.9,130110684.69394,ARBUSDT
2024-05-22,1.2031,1.2125,1.1075,1.1413,125794672.0,144551539.48707,239743,63483049.4,72934359.44068,ARBUSDT
2024-05-23,1.1415,1.26,1.11,1.2031,275748806.4,328915019.79609,623234,139752577.2,166721941.67328,ARBUSDT
2024-05-24,1.203,1.2351,1.1232,1.1579,103275410.9,121030676.38318,247491,52495742.8,61493709.49491,ARBUSDT
2024-05-25,1.1578,1.2098,1.1485,1.1914,83028272.9,98859771.52519,144034,42301708.9,50363033.63653,ARBUSDT
2024-05-26,1.1914,1.2315,1.1777,1.1935,117296674.0,141209332.60971,195186,59716268.0,71882265.70707,ARBUSDT
2024-05-27,1.1935,1.2754,1.1925,1.2301,123690850.4,153994718.20794,249698,62993871.2,78436492.17256,ARBUSDT
2024-05-28,1.2302,1.2322,1.1704,1.2002,89775456.4,107723507.25884,225949,44996350.3,54002112.71161,ARBUSDT
2024-05-29,1.2002,1.2105,1.1395,1.1408,67183645.4,78833177.76868,167108,33025604.8,38766624.65153,ARBUSDT
2024-05-30,1.1408,1.1569,1.1008,1.128,60143217.5,68275491.772,142126,28578912.7,32468496.96905,ARBUSDT
2024-05-31,1.1281,1.1708,1.1083,1.1192,50322438.1,57044915.09782,130378,24681127.3,27987116.219,ARBUSDT
2024-06-01,1.1194,1.1398,1.1148,1.1337,21530708.4,24270636.72927,52917,11282330.0,12720924.03556,ARBUSDT
2024-06-02,1.1335,1.1436,1.0917,1.1124,37314862.5,41705556.59791,94301,18217545.3,20355886.57199,ARBUSDT
